airline,airlineID,source airport,source airport id,destination apirport,destination airport id,codeshare,stops,equipment
AC,0703,ZRH,1678,YUL,146,,0,330
AC,0704,ZRH,1678,YYZ,193,,0,333
AC,0705,ZSA,1956,PLS,1754,,0,319
AD,0001,AAX,7395,POJ,8237,,0,AT4
AD,0002,AFL,2524,CGB,2548,,0,E90
AD,0003,AJU,2522,MCZ,2590,,0,E95 AT7
AD,0004,AJU,2522,REC,2610,,0,AT7
AD,0005,AJU,2522,SSA,2621,,0,AT7
AD,0006,AJU,2522,VCP,2578,,0,E95 E90
AD,0007,AQA,2521,VCP,2578,,0,AT7
AD,0008,ARU,2525,GRU,2564,,0,AT7
AD,0009,ARU,2525,VCP,2578,,0,AT7
AD,0010,ATM,2566,BEL,2526,,0,AT7 E95
AD,0011,ATM,2566,STM,4092,,0,AT7
AD,0012,AUX,7376,BSB,2531,,0,AT7
AD,0013,AUX,7376,MAB,2584,,0,AT7
AD,0014,AUX,7376,PMW,4214,,0,AT7
AD,0015,BAZ,7399,MAO,2551,,0,AT4
AD,0016,BEL,2526,ATM,2566,,0,AT7 E95
AD,0017,BEL,2526,CKS,7532,,0,AT7
AD,0018,BEL,2526,CNF,2537,,0,E95
AD,0019,BEL,2526,FOR,2559,,0,E95
AD,0020,BEL,2526,IMP,2572,,0,E95
AD,0021,BEL,2526,MAB,2584,,0,AT7
AD,0022,BEL,2526,MAO,2551,,0,E95
AD,0023,BEL,2526,MCP,2591,,0,AT7
AD,0024,BEL,2526,STM,4092,,0,AT7
AD,0025,BPS,4209,CNF,2537,,0,E95
AD,0026,BPS,4209,SDU,2612,,0,E90
AD,0027,BPS,4209,SSA,2621,,0,AT7
AD,0028,BPS,4209,VCP,2578,,0,E95
AD,0029,BRA,7373,BSB,2531,,0,AT7
AD,0030,BRA,7373,SSA,2621,,0,AT7
AD,0031,BSB,2531,AUX,7376,,0,AT7
AD,0032,BSB,2531,BRA,7373,,0,AT7
AD,0033,BSB,2531,CGB,2548,,0,E95
AD,0034,BSB,2531,CNF,2537,,0,E95
AD,0035,BSB,2531,GRU,2564,,0,E95 E90
AD,0036,BSB,2531,MAB,2584,,0,E95
AD,0037,BSB,2531,PMW,4214,,0,AT7
AD,0038,BSB,2531,UDI,2633,,0,AT7
AD,0039,BSB,2531,VCP,2578,,0,E95 E90
AD,0040,BVB,2533,MAO,2551,,0,AT7
AD,0041,BVH,2637,CGB,2548,,0,AT7
AD,0042,BYO,8242,VCP,2578,,0,AT7
AD,0043,CAC,2535,CWB,2545,,0,AT7
AD,0044,CAC,2535,VCP,2578,,0,AT7
AD,0045,CAW,2543,SDU,2612,,0,AT7
AD,0046,CCM,2541,VCP,2578,,0,AT7
AD,0047,CFB,7364,PLU,2528,,0,AT7
AD,0048,CFB,7364,VCP,2578,,0,AT7
AD,0049,CGB,2548,AFL,2524,,0,E90
AD,0050,CGB,2548,BSB,2531,,0,E95
AD,0051,CGB,2548,BVH,2637,,0,AT7
AD,0052,CGB,2548,CGR,2538,,0,AT7 E75
AD,0053,CGB,2548,CNF,2537,,0,E95 E90
AD,0054,CGB,2548,GRU,2564,,0,E90 E95
AD,0055,CGB,2548,GYN,2562,,0,E90 E95
AD,0056,CGB,2548,JPR,6073,,0,AT7
AD,0057,CGB,2548,LDB,2581,,0,E90
AD,0058,CGB,2548,MGF,2586,,0,E90
AD,0059,CGB,2548,OAL,9771,,0,E90 AT7
AD,0060,CGB,2548,OPS,7367,,0,E95
AD,0061,CGB,2548,PVH,2607,,0,E95 E90
AD,0062,CGB,2548,ROO,7382,,0,AT7
AD,0063,CGB,2548,SJP,2619,,0,AT7
AD,0064,CGB,2548,VCP,2578,,0,E90 E95
AD,0065,CGH,2618,SDU,2612,,0,E90
AD,0066,CGR,2538,CGB,2548,,0,AT7 E75
AD,0067,CGR,2538,CMG,2544,,0,AT7
AD,0068,CGR,2538,GRU,2564,,0,E95
AD,0069,CGR,2538,VCP,2578,,0,E95 E90 E75
AD,0070,CIZ,7398,MAO,2551,,0,AT4
AD,0071,CKS,7532,BEL,2526,,0,AT7
AD,0072,CKS,7532,CNF,2537,,0,E95
AD,0073,CKS,7532,MAB,2584,,0,E95
AD,0074,CLV,4215,VCP,2578,,0,E90 E95
AD,0075,CMG,2544,CGR,2538,,0,AT7
AD,0076,CNF,2537,BEL,2526,,0,E95
AD,0077,CNF,2537,BPS,4209,,0,E95
AD,0078,CNF,2537,BSB,2531,,0,E95
AD,0079,CNF,2537,CGB,2548,,0,E95 E90
AD,0080,CNF,2537,CKS,7532,,0,E95
AD,0081,CNF,2537,CPV,2577,,0,E90
AD,0082,CNF,2537,CWB,2545,,0,E95 E90
AD,0083,CNF,2537,FOR,2559,,0,E95
AD,0084,CNF,2537,GRU,2564,,0,E90 E95
AD,0085,CNF,2537,GYN,2562,,0,E90
AD,0086,CNF,2537,IMP,2572,,0,E95
AD,0087,CNF,2537,IPN,2570,,0,AT7
AD,0088,CNF,2537,IZA,8180,,0,AT7
AD,0089,CNF,2537,MAO,2551,,0,E95
AD,0090,CNF,2537,MOC,2587,,0,E90 E95
AD,0091,CNF,2537,POA,2599,,0,E95
AD,0092,CNF,2537,RAO,2613,,0,AT7
AD,0093,CNF,2537,REC,2610,,0,E90 E95
AD,0094,CNF,2537,SDU,2612,,0,E90 E95
AD,0095,CNF,2537,SLZ,2616,,0,E95
AD,0096,CNF,2537,SSA,2621,,0,E95
AD,0097,CNF,2537,UBA,2635,,0,AT7
AD,0098,CNF,2537,UDI,2633,,0,E95
AD,0099,CNF,2537,VCP,2578,,0,E95 E90
AD,0100,CNF,2537,VDC,6039,,0,AT7
AD,0101,CNF,2537,VIX,2638,,0,E95 E90
AD,0102,CPV,2577,PNZ,2604,,0,E90
AD,0103,CWB,2545,CAC,2535,,0,AT7
AD,0104,CWB,2545,CNF,2537,,0,E95
AD,0105,CWB,2545,CXJ,2547,,0,AT7
AD,0106,CWB,2545,GRU,2564,,0,E95 E90
AD,0107,CWB,2545,IGU,2554,,0,E95
AD,0108,CWB,2545,LDB,2581,,0,E90 AT7
AD,0109,CWB,2545,MGF,2586,,0,E90
AD,0110,CWB,2545,POA,2599,,0,E95
AD,0111,CWB,2545,SDU,2612,,0,E90
AD,0112,CWB,2545,VCP,2578,,0,E95 E90
AD,0113,CXJ,2547,CWB,2545,,0,AT7
AD,0114,CXJ,2547,VCP,2578,,0,E95
AD,0115,DOU,7380,VCP,2578,,0,AT7
AD,0116,ERN,8247,TFF,2624,,0,AT4
AD,0117,FEN,2556,NAT,2597,,0,AT7
AD,0118,FEN,2556,REC,2610,,0,E95
AD,0119,FLN,2555,VCP,2578,,0,E95 E90
AD,0120,FOR,2559,BEL,2526,,0,E95
AD,0121,FOR,2559,CNF,2537,,0,E95
AD,0122,FOR,2559,JPA,2575,,0,AT7
AD,0123,FOR,2559,NAT,2597,,0,E95
AD,0124,FOR,2559,PHB,\N,,0,AT7
AD,0125,FOR,2559,REC,2610,,0,E95
AD,0126,FOR,2559,SLZ,2616,,0,E95
AD,0127,FOR,2559,THE,2623,,0,E95
AD,0128,FOR,2559,VCP,2578,,0,E95 E90
AD,0129,GIG,2560,VCP,2578,,0,E95 E90
AD,0130,GRU,2564,ARU,2525,,0,AT7
AD,0131,GRU,2564,BSB,2531,,0,E95
AD,0132,GRU,2564,CGB,2548,,0,E95 E90
AD,0133,GRU,2564,CGR,2538,,0,E95
AD,0134,GRU,2564,CNF,2537,,0,E90 E95
AD,0135,GRU,2564,CWB,2545,,0,E95 E90
AD,0136,GRU,2564,GYN,2562,,0,E95
AD,0137,GRU,2564,IOS,2569,,0,E95
AD,0138,GRU,2564,IPN,2570,,0,AT7
AD,0139,GRU,2564,NVT,2595,,0,E95
AD,0140,GRU,2564,PLU,2528,,0,AT7
AD,0141,GRU,2564,POA,2599,,0,E95 E90
AD,0142,GRU,2564,REC,2610,,0,E95
AD,0143,GRU,2564,SDU,2612,,0,E90 E95
AD,0144,GRU,2564,SSA,2621,,0,E95
AD,0145,GVR,6735,PLU,2528,,0,AT7
AD,0146,GYN,2562,CGB,2548,,0,E90 E95
AD,0147,GYN,2562,CNF,2537,,0,E90
AD,0148,GYN,2562,GRU,2564,,0,E95
AD,0149,GYN,2562,PMW,4214,,0,E95 E90
AD,0150,GYN,2562,SDU,2612,,0,E90
AD,0151,GYN,2562,VCP,2578,,0,E95 E90
AD,0152,IGU,2554,CWB,2545,,0,E95
AD,0153,IGU,2554,POA,2599,,0,AT7
AD,0154,IGU,2554,VCP,2578,,0,E95 E90
AD,0155,IMP,2572,BEL,2526,,0,E95
AD,0156,IMP,2572,CNF,2537,,0,E95
AD,0157,IOS,2569,GRU,2564,,0,E95
AD,0158,IOS,2569,SSA,2621,,0,AT7 E95
AD,0159,IOS,2569,VCP,2578,,0,E95
AD,0160,IPN,2570,CNF,2537,,0,AT7
AD,0161,IPN,2570,GRU,2564,,0,AT7
AD,0162,IPN,2570,PLU,2528,,0,AT4
AD,0163,IRZ,8258,TFF,2624,,0,AT4
AD,0164,ITB,2568,STM,4092,,0,AT7
AD,0165,IZA,8180,CNF,2537,,0,AT7
AD,0166,IZA,8180,VCP,2578,,0,AT7
AD,0167,JDO,6034,VCP,2578,,0,E90
AD,0168,JOI,2576,POA,2599,,0,AT7
AD,0169,JOI,2576,VCP,2578,,0,E95 AT7
AD,0170,JPA,2575,FOR,2559,,0,AT7
AD,0171,JPA,2575,SSA,2621,,0,AT7
AD,0172,JPA,2575,VCP,2578,,0,E95
AD,0173,JPR,6073,CGB,2548,,0,AT7
AD,0174,JTC,8238,MII,6038,,0,AT7
AD,0175,JTC,8238,VCP,2578,,0,AT7
AD,0176,LDB,2581,CGB,2548,,0,E90
AD,0177,LDB,2581,CWB,2545,,0,AT7 E90
AD,0178,LDB,2581,MGF,2586,,0,AT7
AD,0179,LDB,2581,POA,2599,,0,AT7
AD,0180,LDB,2581,VCP,2578,,0,E90 E95 AT7
AD,0181,LEC,6036,SSA,2621,,0,AT7
AD,0182,MAB,2584,AUX,7376,,0,AT7
AD,0183,MAB,2584,BEL,2526,,0,AT7
AD,0184,MAB,2584,BSB,2531,,0,E95
AD,0185,MAB,2584,CKS,7532,,0,E95
AD,0186,MAB,2584,TUR,2629,,0,AT7
AD,0187,MAO,2551,BAZ,7399,,0,AT4
AD,0188,MAO,2551,BEL,2526,,0,E95
AD,0189,MAO,2551,BVB,2533,,0,AT7
AD,0190,MAO,2551,CIZ,7398,,0,AT4
AD,0191,MAO,2551,CNF,2537,,0,E95
AD,0192,MAO,2551,PIN,7372,,0,AT7
AD,0193,MAO,2551,PVH,2607,,0,E95 AT7
AD,0194,MAO,2551,STM,4092,,0,AT7
AD,0195,MAO,2551,TBT,2628,,0,E95
AD,0196,MAO,2551,TFF,2624,,0,AT4 E95
AD,0197,MAO,2551,VCP,2578,,0,E95
AD,0198,MCP,2591,BEL,2526,,0,AT7
AD,0199,MCZ,2590,AJU,2522,,0,E95 E90 AT7
AD,0200,MCZ,2590,REC,2610,,0,AT7
AD,0201,MCZ,2590,VCP,2578,,0,E95
AD,0202,MEA,6037,SDU,2612,,0,AT4
AD,0203,MEA,6037,VCP,2578,,0,AT4
AD,0204,MGF,2586,CGB,2548,,0,E90
AD,0205,MGF,2586,CWB,2545,,0,E90
AD,0206,MGF,2586,LDB,2581,,0,AT7
AD,0207,MGF,2586,POA,2599,,0,AT7
AD,0208,MGF,2586,VCP,2578,,0,E90 AT7
AD,0209,MII,6038,JTC,8238,,0,AT7
AD,0210,MII,6038,VCP,2578,,0,AT7
AD,0211,MOC,2587,CNF,2537,,0,E95 E90
AD,0212,MOC,2587,PLU,2528,,0,AT7
AD,0213,NAT,2597,CNF,2537,,0,E95
AD,0214,NAT,2597,FEN,2556,,0,AT7
AD,0215,NAT,2597,REC,2610,,0,AT7 E90
AD,0216,NAT,2597,VCP,2578,,0,E95
AD,0217,NVT,2595,GRU,2564,,0,E95
AD,0218,NVT,2595,POA,2599,,0,E95 E90
AD,0219,NVT,2595,VCP,2578,,0,E95 E90
AD,0220,OAL,9771,CGB,2548,,0,E90 AT7
AD,0221,OLC,8256,TFF,2624,,0,AT4
AD,0222,OPS,7367,CGB,2548,,0,E95
AD,0223,PAV,2631,SSA,2621,,0,AT7
AD,0224,PET,2603,POA,2599,,0,AT7
AD,0225,PFB,2602,POA,2599,,0,AT7
AD,0226,PFB,2602,VCP,2578,,0,AT7
AD,0227,PHB,\N,FOR,2559,,0,AT7
AD,0228,PHB,\N,THE,2623,,0,AT7
AD,0229,PIN,7372,MAO,2551,,0,AT7
AD,0230,PLU,2528,AAX,7395,,0,AT4
AD,0231,PLU,2528,CFB,7364,,0,AT7
AD,0232,PLU,2528,GRU,2564,,0,AT7
AD,0233,PLU,2528,GVR,6735,,0,AT7
AD,0234,PLU,2528,IPN,2570,,0,AT4
AD,0235,PLU,2528,MOC,2587,,0,AT7
AD,0236,PLU,2528,POJ,8237,,0,AT4
AD,0237,PLU,2528,SJK,2615,,0,AT7
AD,0238,PLU,2528,UDI,2633,,0,AT7
AD,0239,PLU,2528,VCP,2578,,0,AT7
AD,0240,PLU,2528,VDC,6039,Y,0,AT7
AD,0241,PMW,4214,AUX,7376,,0,AT7
AD,0242,PMW,4214,BSB,2531,,0,AT7
AD,0243,PMW,4214,GYN,2562,,0,E90 E95
AD,0244,PNZ,2604,CNF,2537,,0,E90
AD,0245,POA,2599,CNF,2537,,0,E95
AD,0246,POA,2599,CWB,2545,,0,E95
AD,0247,POA,2599,GRU,2564,,0,E95 E90
AD,0248,POA,2599,IGU,2554,,0,AT7
AD,0249,POA,2599,JOI,2576,,0,AT7
AD,0250,POA,2599,LDB,2581,,0,AT7
AD,0251,POA,2599,MGF,2586,,0,AT7
AD,0252,POA,2599,NVT,2595,,0,E95 E90
AD,0253,POA,2599,PET,2603,,0,AT7
AD,0254,POA,2599,PFB,2602,,0,AT7
AD,0255,POA,2599,RIA,6040,,0,AT7
AD,0256,POA,2599,SDU,2612,,0,E90
AD,0257,POA,2599,VCP,2578,,0,E95 E90
AD,0258,POA,2599,XAP,2539,,0,AT7
AD,0259,POJ,8237,PLU,2528,,0,AT4
AD,0260,PPB,2550,VCP,2578,,0,AT7 E95
AD,0261,PVH,2607,CGB,2548,,0,E90 E95
AD,0262,PVH,2607,MAO,2551,,0,E95 AT7
AD,0263,PVH,2607,RBR,2609,,0,E90 E95
AD,0264,RAO,2613,CNF,2537,,0,AT7
AD,0265,RAO,2613,SJP,2619,,0,E95
AD,0266,RAO,2613,VCP,2578,,0,E90 AT7 E95
AD,0267,RBR,2609,PVH,2607,,0,E90 E95
AD,0268,REC,2610,AJU,2522,,0,AT7
AD,0269,REC,2610,CNF,2537,,0,E90 E95
AD,0270,REC,2610,FEN,2556,,0,E95
AD,0271,REC,2610,FOR,2559,,0,E95
AD,0272,REC,2610,GRU,2564,,0,E95
AD,0273,REC,2610,MCZ,2590,,0,AT7
AD,0274,REC,2610,NAT,2597,,0,AT7 E90
AD,0275,REC,2610,SSA,2621,,0,E95
AD,0276,REC,2610,THE,2623,,0,E95
AD,0277,REC,2610,VCP,2578,,0,E95
AD,0278,RIA,6040,POA,2599,,0,AT7
AD,0279,ROO,7382,CGB,2548,,0,AT7
AD,0280,RVD,7394,VCP,2578,,0,AT4
AD,0281,SDU,2612,BPS,4209,,0,E90
AD,0282,SDU,2612,CAW,2543,,0,AT7
AD,0283,SDU,2612,CGH,2618,,0,E90
AD,0284,SDU,2612,CNF,2537,,0,E90 E95
AD,0285,SDU,2612,CWB,2545,,0,E90
AD,0286,SDU,2612,GRU,2564,,0,E90 E95
AD,0287,SDU,2612,GYN,2562,,0,E90
AD,0288,SDU,2612,MEA,6037,,0,AT4
AD,0289,SDU,2612,POA,2599,,0,E90
AD,0290,SDU,2612,SJK,2615,,0,AT7 E90
AD,0291,SDU,2612,VCP,2578,,0,E95 E90
AD,0292,SDU,2612,VIX,2638,,0,E90 E95
AD,0293,SJK,2615,PLU,2528,,0,AT7
AD,0294,SJK,2615,SDU,2612,,0,E90 AT7
AD,0295,SJL,2630,TFF,2624,,0,AT4
AD,0296,SJP,2619,CGB,2548,,0,AT7
AD,0297,SJP,2619,RAO,2613,,0,E95
AD,0298,SJP,2619,VCP,2578,,0,E95 AT7 E90
AD,0299,SLZ,2616,CNF,2537,,0,E95
AD,0300,SLZ,2616,FOR,2559,,0,E95
AD,0301,SLZ,2616,THE,2623,,0,E95
AD,0302,SSA,2621,AJU,2522,,0,AT7
AD,0303,SSA,2621,BPS,4209,,0,AT7
AD,0304,SSA,2621,BRA,7373,,0,AT7
AD,0305,SSA,2621,CNF,2537,,0,E95
AD,0306,SSA,2621,GRU,2564,,0,E95
AD,0307,SSA,2621,IOS,2569,,0,E95 AT7
AD,0308,SSA,2621,JPA,2575,,0,AT7
AD,0309,SSA,2621,LEC,6036,,0,AT7
AD,0310,SSA,2621,PAV,2631,,0,AT7
AD,0311,SSA,2621,REC,2610,,0,E95
AD,0312,SSA,2621,VCP,2578,,0,E95 E90
AD,0313,SSA,2621,VDC,6039,,0,AT7
AD,0314,SSA,2621,VIX,2638,,0,E95 AT7 E90
AD,0315,STM,4092,ATM,2566,,0,AT7
AD,0316,STM,4092,BEL,2526,,0,AT7
AD,0317,STM,4092,ITB,2568,,0,AT7
AD,0318,STM,4092,MAO,2551,,0,AT7
AD,0319,STM,4092,TMT,2622,,0,AT7
AD,0320,TBT,2628,MAO,2551,,0,E95
AD,0321,TFF,2624,ERN,8247,,0,AT4
AD,0322,TFF,2624,IRZ,8258,,0,AT4
AD,0323,TFF,2624,MAO,2551,,0,E95 AT4
AD,0324,TFF,2624,OLC,8256,,0,AT4
AD,0325,TFF,2624,SJL,2630,,0,AT4
AD,0326,THE,2623,FOR,2559,,0,E95
AD,0327,THE,2623,PHB,\N,,0,AT7
AD,0328,THE,2623,REC,2610,,0,E95
AD,0329,THE,2623,SLZ,2616,,0,E95
AD,0330,THE,2623,VCP,2578,,0,E95
AD,0331,TMT,2622,STM,4092,,0,AT7
AD,0332,TUR,2629,BEL,2526,,0,AT7
AD,0333,UBA,2635,CNF,2537,,0,AT7
AD,0334,UBA,2635,VCP,2578,,0,AT7
AD,0335,UDI,2633,BSB,2531,,0,AT7
AD,0336,UDI,2633,CNF,2537,,0,E95
AD,0337,UDI,2633,PLU,2528,,0,AT7
AD,0338,UDI,2633,VCP,2578,,0,AT7 E90 E95
AD,0339,VCP,2578,AJU,2522,,0,E95
AD,0340,VCP,2578,AQA,2521,,0,AT7
AD,0341,VCP,2578,ARU,2525,,0,AT7
AD,0342,VCP,2578,BPS,4209,,0,E95
AD,0343,VCP,2578,BSB,2531,,0,E95 E90
AD,0344,VCP,2578,BYO,8242,,0,AT7
AD,0345,VCP,2578,CAC,2535,,0,AT7
AD,0346,VCP,2578,CCM,2541,,0,AT7
AD,0347,VCP,2578,CFB,7364,,0,AT7
AD,0348,VCP,2578,CGB,2548,,0,E95 E90
AD,0349,VCP,2578,CGR,2538,,0,E95 E90 E75
AD,0350,VCP,2578,CLV,4215,,0,E90 E95
AD,0351,VCP,2578,CNF,2537,,0,E95 E90
AD,0352,VCP,2578,CWB,2545,,0,E95 E90
AD,0353,VCP,2578,CXJ,2547,,0,E95
AD,0354,VCP,2578,DOU,7380,,0,AT7
AD,0355,VCP,2578,FLN,2555,,0,E95 E90
AD,0356,VCP,2578,FOR,2559,,0,E90 E95
AD,0357,VCP,2578,GIG,2560,,0,E90 E95
AD,0358,VCP,2578,GYN,2562,,0,E95 E90
AD,0359,VCP,2578,IGU,2554,,0,E95 E90
AD,0360,VCP,2578,IOS,2569,,0,E95
AD,0361,VCP,2578,IZA,8180,,0,AT7
AD,0362,VCP,2578,JDO,6034,,0,E90
AD,0363,VCP,2578,JOI,2576,,0,AT7 E95
AD,0364,VCP,2578,JPA,2575,,0,E95
AD,0365,VCP,2578,JTC,8238,,0,AT7
AD,0366,VCP,2578,LDB,2581,,0,E95 AT7 E90
AD,0367,VCP,2578,MAO,2551,,0,E95
AD,0368,VCP,2578,MCZ,2590,,0,E95 E90
AD,0369,VCP,2578,MEA,6037,,0,AT4
AD,0370,VCP,2578,MGF,2586,,0,AT7 E90 E95
AD,0371,VCP,2578,MII,6038,,0,AT7
AD,0372,VCP,2578,NAT,2597,,0,E95
AD,0373,VCP,2578,NVT,2595,,0,E90 E95
AD,0374,VCP,2578,PFB,2602,,0,AT7
AD,0375,VCP,2578,PLU,2528,,0,AT7
AD,0376,VCP,2578,POA,2599,,0,E95 E90
AD,0377,VCP,2578,PPB,2550,,0,AT7 E95
AD,0378,VCP,2578,RAO,2613,,0,AT7 E90 E95
AD,0379,VCP,2578,REC,2610,,0,E95
AD,0380,VCP,2578,RVD,7394,,0,AT4
AD,0381,VCP,2578,SDU,2612,,0,E90 E95
AD,0382,VCP,2578,SJP,2619,,0,AT7 E95
AD,0383,VCP,2578,SSA,2621,,0,E95 E90
AD,0384,VCP,2578,THE,2623,,0,E95
AD,0385,VCP,2578,UBA,2635,,0,AT7
AD,0386,VCP,2578,UDI,2633,,0,E90 AT7 E95
AD,0387,VCP,2578,VIX,2638,,0,E95 E90
AD,0388,VCP,2578,XAP,2539,,0,AT7 E95
AD,0389,VDC,6039,CNF,2537,,0,AT7
AD,0390,VDC,6039,PLU,2528,Y,0,AT7
AD,0391,VDC,6039,SSA,2621,,0,AT7
AD,0392,VIX,2638,CNF,2537,,0,E90 E95
AD,0393,VIX,2638,SDU,2612,,0,E90 E95
AD,0394,VIX,2638,SSA,2621,,0,AT7 E95 E90
AD,0395,VIX,2638,VCP,2578,,0,E95 E90
AD,0396,XAP,2539,POA,2599,,0,AT7
AD,0397,XAP,2539,VCP,2578,,0,AT7 E95
AE,0001,CGO,3375,RMQ,2268,,0,E90
AE,0002,CGO,3375,TPE,2276,Y,0,738 333
AE,0003,CSX,3371,KHH,2264,Y,0,333
AE,0004,CSX,3371,TPE,2276,Y,0,320 738 333
AE,0005,FOC,3385,TSA,2275,,0,738
AE,0006,HAN,3199,RMQ,2268,,0,E90
AE,0007,HGH,3386,KHH,2264,Y,0,333
AE,0008,HGH,3386,RMQ,2268,,0,E90
"AE,0009,HKG,3077,RMQ,2268,,0,""7,38E+92"""
AE,0010,HUN,2278,KHH,2264,,0,E90
AE,0011,ICN,3930,KHH,2264,,0,E90
AE,0012,KHH,2264,CSX,3371,Y,0,333
AE,0013,KHH,2264,HGH,3386,Y,0,333
AE,0014,KHH,2264,HUN,2278,,0,E90
AE,0015,KHH,2264,ICN,3930,,0,E90
AE,0016,KHH,2264,XMN,3383,,0,E90
AE,0017,KNH,2259,RMQ,2268,,0,E90
AE,0018,KNH,2259,TSA,2275,,0,E90
AE,0019,LJG,4033,TPE,2276,,0,738
AE,0020,MXZ,6354,RMQ,2268,,0,E90
AE,0021,MZG,2272,RMQ,2268,,0,E90
AE,0022,MZG,2272,TSA,2275,,0,E90
AE,0023,NGB,3387,RMQ,2268,,0,E90
AE,0024,NGB,3387,TPE,2276,Y,0,320 333 343
AE,0025,NKG,3388,TPE,2276,Y,0,320 321 744
AE,0026,OKA,2384,RMQ,2268,,0,E90
AE,0027,RMQ,2268,CGO,3375,,0,E90
AE,0028,RMQ,2268,HAN,3199,,0,E90
AE,0029,RMQ,2268,HGH,3386,,0,E90
"AE,0030,RMQ,2268,HKG,3077,,0,""7,38E+92"""
AE,0031,RMQ,2268,KNH,2259,,0,E90
AE,0032,RMQ,2268,MXZ,6354,,0,E90
AE,0033,RMQ,2268,MZG,2272,,0,E90
AE,0034,RMQ,2268,NGB,3387,,0,E90
AE,0035,RMQ,2268,OKA,2384,,0,E90
AE,0036,RMQ,2268,SGN,3205,,0,E90
AE,0037,SGN,3205,RMQ,2268,,0,E90
AE,0038,SHE,4144,TPE,2276,Y,0,320 333
AE,0039,TPE,2276,CGO,3375,Y,0,738 333
AE,0040,TPE,2276,CSX,3371,Y,0,320 738 333
AE,0041,TPE,2276,LJG,4033,,0,738
AE,0042,TPE,2276,NGB,3387,Y,0,320 333 343
AE,0043,TPE,2276,NKG,3388,Y,0,320 321 744
AE,0044,TPE,2276,SHE,4144,Y,0,320 333
AE,0045,TPE,2276,XMN,3383,Y,0,343 738 333
AE,0046,TPE,2276,YNZ,6393,Y,0,738
AE,0047,TSA,2275,FOC,3385,,0,738
AE,0048,TSA,2275,KNH,2259,,0,E90
AE,0049,TSA,2275,MZG,2272,,0,E90
AE,0050,TSA,2275,TTT,2262,,0,E90
AE,0051,TSA,2275,WNZ,6392,Y,0,738
AE,0052,TTT,2262,TSA,2275,,0,E90
AE,0053,WNZ,6392,TSA,2275,Y,0,738
AE,0054,XMN,3383,KHH,2264,,0,E90
AE,0055,XMN,3383,TPE,2276,Y,0,738 343 333
AE,0056,YNZ,6393,TPE,2276,Y,0,738
AF,0001,ABE,4355,ATL,3682,Y,0,CRJ
AF,0002,ABJ,253,CDG,1382,,0,772
AF,0003,ABQ,4019,ATL,3682,Y,0,757 320
AF,0004,ABV,260,CDG,1382,,0,332
AF,0005,ABV,260,PHC,275,,0,332
AF,0006,ABY,5715,ATL,3682,Y,0,CRJ
AF,0007,ABZ,532,CDG,1382,,0,E70
AF,0008,AEX,3852,ATL,3682,Y,0,CRJ
AF,0009,AGP,1230,CDG,1382,Y,0,738
AF,0010,AGS,3658,ATL,3682,Y,0,CRJ 717
AF,0011,AJA,1324,LGG,309,,0,320
AF,0012,AJA,1324,LYS,1335,Y,0,320
AF,0013,AJA,1324,MRS,1353,Y,0,320 AT7
AF,0014,AJA,1324,NCE,1354,Y,0,AT7
AF,0015,AJA,1324,NTE,1418,Y,0,320
AF,0016,AJA,1324,ORY,1386,,0,321 320 319
AF,0017,AJA,1324,TLS,1273,Y,0,320
AF,0018,ALB,3864,ATL,3682,Y,0,CR9 M88
AF,0019,ALG,210,CDG,1382,,0,319
AF,0020,ALG,210,MRS,1353,,0,320 319
AF,0021,AMM,2170,CDG,1382,,0,320
AF,0022,AMS,580,AUH,2179,Y,0,332
AF,0023,AMS,580,BOD,1264,Y,0,E90 73W F70
AF,0024,AMS,580,BSL,1423,Y,0,F70 E90
AF,0025,AMS,580,CDG,1382,,0,321 320 319 318 32A
AF,0026,AMS,580,CFE,1330,Y,0,ER4
AF,0027,AMS,580,DMM,2064,Y,0,332
AF,0028,AMS,580,DOH,11051,Y,0,332
AF,0029,AMS,580,HRE,1005,Y,0,332
AF,0030,AMS,580,JRO,1180,Y,0,332
AF,0031,AMS,580,KGL,1165,Y,0,332
AF,0032,AMS,580,KUL,3304,Y,0,772
AF,0033,AMS,580,KWI,2176,Y,0,332
AF,0034,AMS,580,LCY,503,Y,0,AR8
AF,0035,AMS,580,LYS,1335,,0,F70
AF,0036,AMS,580,MRS,1353,,0,319
AF,0037,AMS,580,NCE,1354,Y,0,73W E90 73H
AF,0038,AMS,580,NTE,1418,,0,ER4
AF,0039,AMS,580,SXB,1435,,0,ER4 CR7 E70
AF,0040,AMS,580,TLS,1273,Y,0,E90
AF,0041,AMS,580,TPE,2276,Y,0,77W
AF,0042,AMS,580,UIO,2688,Y,0,772
AF,0043,ANR,299,LCY,503,Y,0,F50
AF,0044,ARN,737,CDG,1382,,0,320 321 32A 319
AF,0045,ATH,3941,CDG,1382,,0,32A 319 320 321
AF,0046,ATH,3941,MRS,1353,,0,319
AF,0047,ATH,3941,TLS,1273,,0,320
AF,0048,ATL,3682,ABE,4355,Y,0,717
AF,0049,ATL,3682,ABQ,4019,Y,0,757
AF,0050,ATL,3682,ABY,5715,Y,0,CRJ
AF,0051,ATL,3682,AEX,3852,Y,0,CRJ CR9
AF,0052,ATL,3682,AGS,3658,Y,0,CRJ M88 717
AF,0053,ATL,3682,ALB,3864,Y,0,M88
